1.537822710187638449e+03,0.000000000000000000e+00,6.404980296570619203e+02
0.000000000000000000e+00,1.418298704599976645e+03,2.406765310346528963e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
